light_id,x_coordinate,y_coordinate
supercalifragilisticexpealidigital:2-156,86.5,107.5
supercalifragilisticexpealidigital:2-157,86.5,106
supercalifragilisticexpealidigital:2-158,86.5,104.5
supercalifragilisticexpealidigital:2-159,86.5,103
supercalifragilisticexpealidigital:2-160,86.5,101.5
supercalifragilisticexpealidigital:2-161,86.5,100
supercalifragilisticexpealidigital:2-162,86.5,98.5
supercalifragilisticexpealidigital:2-163,86.5,97
supercalifragilisticexpealidigital:2-164,86.5,95.5
supercalifragilisticexpealidigital:2-165,86.5,94
supercalifragilisticexpealidigital:2-166,86.5,92.5
supercalifragilisticexpealidigital:2-167,86.5,91
supercalifragilisticexpealidigital:2-168,86.5,89.5
supercalifragilisticexpealidigital:2-169,86.5,88
supercalifragilisticexpealidigital:2-170,86.5,86.5
supercalifragilisticexpealidigital:2-171,86.5,85
supercalifragilisticexpealidigital:2-172,86.5,83.5
supercalifragilisticexpealidigital:2-173,86.5,82
supercalifragilisticexpealidigital:2-174,86.5,80.5
supercalifragilisticexpealidigital:2-175,86.5,79
supercalifragilisticexpealidigital:2-176,86.5,77.5
supercalifragilisticexpealidigital:2-177,86.5,76
supercalifragilisticexpealidigital:2-178,86.5,74.5
supercalifragilisticexpealidigital:2-179,86.5,73
supercalifragilisticexpealidigital:2-180,86.5,71.5
supercalifragilisticexpealidigital:2-181,86.5,70
supercalifragilisticexpealidigital:2-182,86.5,68.5
supercalifragilisticexpealidigital:2-183,86.5,67
supercalifragilisticexpealidigital:2-184,86.5,65.5
supercalifragilisticexpealidigital:2-185,86.5,64
supercalifragilisticexpealidigital:2-186,86.5,62.5
supercalifragilisticexpealidigital:2-187,86.5,61
supercalifragilisticexpealidigital:2-188,86.5,59.5
supercalifragilisticexpealidigital:2-189,86.5,58
supercalifragilisticexpealidigital:2-190,86.5,56.5
supercalifragilisticexpealidigital:2-191,86.5,55
supercalifragilisticexpealidigital:2-192,86.5,53.5
supercalifragilisticexpealidigital:2-193,86.5,52
supercalifragilisticexpealidigital:2-194,86.5,50.5
supercalifragilisticexpealidigital:2-195,86.5,49
supercalifragilisticexpealidigital:2-196,86.5,47.5
supercalifragilisticexpealidigital:2-197,86.5,46
supercalifragilisticexpealidigital:2-198,86.5,44.5
supercalifragilisticexpealidigital:2-199,86.5,43
supercalifragilisticexpealidigital:2-200,86.5,41.5
supercalifragilisticexpealidigital:2-201,86.5,40
supercalifragilisticexpealidigital:2-202,86.5,38.5
supercalifragilisticexpealidigital:2-203,86.5,37
supercalifragilisticexpealidigital:2-204,86.5,35.5
supercalifragilisticexpealidigital:2-205,86.5,34
supercalifragilisticexpealidigital:2-206,86.5,32.5
supercalifragilisticexpealidigital:2-207,86.5,31
supercalifragilisticexpealidigital:2-208,86.5,29.5
supercalifragilisticexpealidigital:2-209,86.5,28
supercalifragilisticexpealidigital:2-210,86.5,26.5
supercalifragilisticexpealidigital:2-211,86.5,25
supercalifragilisticexpealidigital:2-212,86.5,23.5
supercalifragilisticexpealidigital:2-213,86.5,22
supercalifragilisticexpealidigital:2-214,86.5,20.5
supercalifragilisticexpealidigital:2-215,86.5,19
supercalifragilisticexpealidigital:2-216,86.5,17.5
supercalifragilisticexpealidigital:2-217,86.5,16
supercalifragilisticexpealidigital:2-218,86.5,14.5
supercalifragilisticexpealidigital:2-219,86.5,13
supercalifragilisticexpealidigital:2-220,86.5,11.5
supercalifragilisticexpealidigital:2-221,86.5,10
supercalifragilisticexpealidigital:2-222,86.5,8.5
supercalifragilisticexpealidigital:2-223,86.5,7
supercalifragilisticexpealidigital:2-224,86.5,5.5
supercalifragilisticexpealidigital:2-225,86.5,4
supercalifragilisticexpealidigital:2-226,86.5,2.5
supercalifragilisticexpealidigital:2-227,86.5,1
berts_brights:1-0,148.75,0
berts_brights:1-1,148.75,1.5
berts_brights:1-2,148.75,3
berts_brights:1-3,148.75,4.5
berts_brights:1-4,148.75,6
berts_brights:1-5,148.75,7.5
berts_brights:1-6,148.75,9
berts_brights:1-7,148.75,10.5
berts_brights:1-8,148.75,12
berts_brights:1-9,148.75,13.5
berts_brights:1-10,148.75,15
berts_brights:1-11,148.75,16.5
berts_brights:1-12,148.75,18
berts_brights:1-13,148.75,19.5
berts_brights:1-14,148.75,21
berts_brights:1-15,148.75,22.5
berts_brights:1-16,148.75,24
berts_brights:1-17,148.75,25.5
berts_brights:1-18,148.75,27
berts_brights:1-19,148.75,28.5
berts_brights:1-20,148.75,30
berts_brights:1-21,148.75,31.5
berts_brights:1-22,148.75,33
berts_brights:1-23,148.75,34.5
berts_brights:1-24,148.75,36
berts_brights:1-25,148.75,37.5
berts_brights:1-26,148.75,39
berts_brights:1-27,148.75,40.5
berts_brights:1-28,148.75,42
berts_brights:1-29,148.75,43.5
berts_brights:1-30,148.75,45
berts_brights:1-31,148.75,46.5
berts_brights:1-32,148.75,48
berts_brights:1-33,148.75,49.5
berts_brights:1-34,148.75,51
berts_brights:1-35,148.75,52.5
berts_brights:1-36,148.75,54
berts_brights:1-37,148.75,55.5
berts_brights:1-38,148.75,57
berts_brights:1-39,148.75,58.5
berts_brights:1-40,148.75,60
berts_brights:1-41,148.75,61.5
berts_brights:1-42,148.75,63
berts_brights:1-43,148.75,64.5
berts_brights:1-44,148.75,66
berts_brights:1-45,148.75,67.5
berts_brights:1-46,148.75,69
berts_brights:1-47,148.75,70.5
berts_brights:1-48,148.75,72
berts_brights:1-49,148.75,73.5
berts_brights:1-50,148.75,75
berts_brights:1-51,148.75,76.5
berts_brights:1-52,148.75,78
berts_brights:1-53,148.75,79.5
berts_brights:1-54,148.75,81
berts_brights:1-55,148.75,82.5
berts_brights:1-56,148.75,84
berts_brights:1-57,148.75,85.5
berts_brights:1-58,148.75,87
berts_brights:1-59,148.75,88.5
berts_brights:1-60,148.75,90
berts_brights:1-61,148.75,91.5
berts_brights:1-62,148.75,93
berts_brights:1-63,148.75,94.5
berts_brights:1-64,148.75,96
berts_brights:1-65,148.75,97.5
berts_brights:1-66,148.75,99
berts_brights:1-67,148.75,100.5
berts_brights:1-68,148.75,102
berts_brights:1-69,148.75,103.5
berts_brights:1-70,148.75,105
berts_brights:1-71,148.75,106.5
berts_brights:1-72,148.75,108
