light_id,x_coordinate,y_coordinate
spoonful_of_circuit:1-199,21.5000,40.5773
spoonful_of_circuit:1-200,21.5000,39.5876
spoonful_of_circuit:1-201,21.5000,38.5979
spoonful_of_circuit:1-202,21.5000,37.6082
spoonful_of_circuit:1-203,21.5000,36.6186
spoonful_of_circuit:1-204,21.5000,35.6289
spoonful_of_circuit:1-205,21.5000,34.6392
spoonful_of_circuit:1-206,21.5000,33.6495
spoonful_of_circuit:1-207,21.5000,32.6598
spoonful_of_circuit:1-208,21.5000,31.6701
spoonful_of_circuit:1-209,21.5000,30.6804
spoonful_of_circuit:1-210,21.5000,29.6907
spoonful_of_circuit:1-211,21.5000,28.7010
spoonful_of_circuit:1-212,21.5000,27.7113
spoonful_of_circuit:1-213,21.5000,26.7216
spoonful_of_circuit:1-214,21.5000,25.7320
spoonful_of_circuit:1-215,21.5000,24.7423
spoonful_of_circuit:1-216,21.5000,23.7526
spoonful_of_circuit:1-217,21.5000,22.7629
spoonful_of_circuit:1-218,21.5000,21.7732
spoonful_of_circuit:1-219,21.5000,20.7835
spoonful_of_circuit:1-220,21.5000,19.7938
spoonful_of_circuit:1-221,21.5000,18.8041
spoonful_of_circuit:1-222,21.5000,17.8144
spoonful_of_circuit:1-223,21.5000,16.8247
spoonful_of_circuit:1-224,21.5000,15.8351
spoonful_of_circuit:1-225,21.5000,14.8454
spoonful_of_circuit:1-226,21.5000,13.8557
spoonful_of_circuit:1-227,21.5000,12.8660
spoonful_of_circuit:1-228,21.5000,11.8763
spoonful_of_circuit:1-229,21.5000,10.8866
spoonful_of_circuit:1-230,21.5000,9.8969
spoonful_of_circuit:1-231,21.5000,8.9072
spoonful_of_circuit:1-232,21.5000,7.9175
spoonful_of_circuit:1-233,21.5000,6.9278
spoonful_of_circuit:1-234,21.5000,5.9381
spoonful_of_circuit:1-235,21.5000,4.9485
spoonful_of_circuit:1-236,21.5000,3.9588
spoonful_of_circuit:1-237,21.5000,2.9691
spoonful_of_circuit:1-238,21.5000,1.9794
spoonful_of_circuit:1-239,21.5000,0.9897
spoonful_of_circuit:2-1,86.5000,0.0000
spoonful_of_circuit:2-2,86.5000,1.0160
spoonful_of_circuit:2-3,86.5000,2.0320
spoonful_of_circuit:2-4,86.5000,3.0480
spoonful_of_circuit:2-5,86.5000,4.0640
spoonful_of_circuit:2-6,86.5000,5.0800
spoonful_of_circuit:2-7,86.5000,6.0960
spoonful_of_circuit:2-8,86.5000,7.1120
spoonful_of_circuit:2-9,86.5000,8.1280
spoonful_of_circuit:2-10,86.5000,9.1440
spoonful_of_circuit:2-11,86.5000,10.1600
spoonful_of_circuit:2-12,86.5000,11.1760
spoonful_of_circuit:2-13,86.5000,12.1920
spoonful_of_circuit:2-14,86.5000,13.2080
spoonful_of_circuit:2-15,86.5000,14.2240
spoonful_of_circuit:2-16,86.5000,15.2400
spoonful_of_circuit:2-17,86.5000,16.2560
spoonful_of_circuit:2-18,86.5000,17.2720
spoonful_of_circuit:2-19,86.5000,18.2880
spoonful_of_circuit:2-20,86.5000,19.3040
spoonful_of_circuit:2-21,86.5000,20.3200
spoonful_of_circuit:2-22,86.5000,21.3360
spoonful_of_circuit:2-23,86.5000,22.3520
spoonful_of_circuit:2-24,86.5000,23.3680
spoonful_of_circuit:2-25,86.5000,24.3840
spoonful_of_circuit:2-26,86.5000,25.4000
spoonful_of_circuit:2-27,86.5000,26.4160
spoonful_of_circuit:2-28,86.5000,27.4320
spoonful_of_circuit:2-29,86.5000,28.4480
spoonful_of_circuit:2-30,86.5000,29.4640
spoonful_of_circuit:2-31,86.5000,30.4800
spoonful_of_circuit:2-32,86.5000,31.4960
spoonful_of_circuit:2-33,86.5000,32.5120
spoonful_of_circuit:2-34,86.5000,33.5280
spoonful_of_circuit:2-35,86.5000,34.5440
spoonful_of_circuit:2-36,86.5000,35.5600
spoonful_of_circuit:2-37,86.5000,36.5760
spoonful_of_circuit:2-38,86.5000,37.5920
spoonful_of_circuit:2-39,86.5000,38.6080
spoonful_of_circuit:2-40,86.5000,39.6240
spoonful_of_circuit:2-41,86.5000,40.6400
spoonful_of_circuit:2-42,86.5000,41.6560
spoonful_of_circuit:2-43,86.5000,42.6720
spoonful_of_circuit:2-44,86.5000,43.6880
spoonful_of_circuit:2-45,86.5000,44.7040
spoonful_of_circuit:2-46,86.5000,45.7200
spoonful_of_circuit:2-47,86.5000,46.7360
spoonful_of_circuit:2-48,86.5000,47.7520
spoonful_of_circuit:2-49,86.5000,48.7680
spoonful_of_circuit:2-50,86.5000,49.7840
spoonful_of_circuit:2-51,86.5000,50.8000
spoonful_of_circuit:2-52,86.5000,51.8160
spoonful_of_circuit:2-53,86.5000,52.8320
spoonful_of_circuit:2-54,86.5000,53.8480
spoonful_of_circuit:2-55,86.5000,54.8640
spoonful_of_circuit:2-56,86.5000,55.8800
spoonful_of_circuit:2-57,86.5000,56.8960
spoonful_of_circuit:2-58,86.5000,57.9120
spoonful_of_circuit:2-59,86.5000,58.9280
spoonful_of_circuit:2-60,86.5000,59.9440
spoonful_of_circuit:2-61,86.5000,60.9600
spoonful_of_circuit:2-62,86.5000,61.9760
spoonful_of_circuit:2-63,86.5000,62.9920
spoonful_of_circuit:2-64,86.5000,64.0080
spoonful_of_circuit:2-65,86.5000,65.0240
spoonful_of_circuit:2-66,86.5000,66.0400
spoonful_of_circuit:2-67,86.5000,67.0560
spoonful_of_circuit:2-68,86.5000,68.0720
spoonful_of_circuit:2-69,86.5000,69.0880
spoonful_of_circuit:2-70,86.5000,70.1040
spoonful_of_circuit:2-71,86.5000,71.1200
spoonful_of_circuit:2-72,86.5000,72.1360
spoonful_of_circuit:2-73,86.5000,73.1520
spoonful_of_circuit:2-74,86.5000,74.1680
spoonful_of_circuit:2-75,86.5000,75.1840
spoonful_of_circuit:2-76,86.5000,76.2000
spoonful_of_circuit:2-77,86.5000,77.2160
spoonful_of_circuit:2-78,86.5000,78.2320
spoonful_of_circuit:2-79,86.5000,79.2480
spoonful_of_circuit:2-80,86.5000,80.2640
spoonful_of_circuit:2-81,86.5000,81.2800
spoonful_of_circuit:2-82,86.5000,82.2960
spoonful_of_circuit:2-83,86.5000,83.3120
spoonful_of_circuit:2-84,86.5000,84.3280
spoonful_of_circuit:2-85,86.5000,85.3440
spoonful_of_circuit:2-86,86.5000,86.3600
spoonful_of_circuit:2-87,86.5000,87.3760
spoonful_of_circuit:2-88,86.5000,88.3920
spoonful_of_circuit:2-89,86.5000,89.4080
spoonful_of_circuit:2-90,86.5000,90.4240
spoonful_of_circuit:2-91,86.5000,91.4400
spoonful_of_circuit:2-92,86.5000,92.4560
spoonful_of_circuit:2-93,86.5000,93.4720
spoonful_of_circuit:2-94,86.5000,94.4880
spoonful_of_circuit:2-95,86.5000,95.5040
spoonful_of_circuit:2-96,86.5000,96.5200
spoonful_of_circuit:2-97,86.5000,97.5360
spoonful_of_circuit:2-98,86.5000,98.5520
spoonful_of_circuit:2-99,86.5000,99.5680
spoonful_of_circuit:2-100,86.5000,100.5840
spoonful_of_circuit:2-101,86.5000,101.6000
spoonful_of_circuit:2-102,86.5000,102.6160
spoonful_of_circuit:2-103,86.5000,103.6320
spoonful_of_circuit:2-104,86.5000,104.6480
spoonful_of_circuit:2-105,86.5000,105.6640
spoonful_of_circuit:2-106,86.5000,106.6800
spoonful_of_circuit:2-107,86.5000,107.6960
spoonful_of_circuit:2-108,86.5000,108.7120
spoonful_of_circuit:2-109,86.5000,109.7280
spoonful_of_circuit:2-110,86.5000,110.7440
spoonful_of_circuit:2-111,86.5000,111.7600
spoonful_of_circuit:2-112,86.5000,112.7760
spoonful_of_circuit:2-113,86.5000,113.7920
spoonful_of_circuit:2-114,86.5000,114.8080
spoonful_of_circuit:2-115,86.5000,115.8240
spoonful_of_circuit:2-116,86.5000,116.8400
spoonful_of_circuit:2-117,86.5000,117.8560
spoonful_of_circuit:2-118,86.5000,118.8720
spoonful_of_circuit:2-119,86.5000,119.8880
spoonful_of_circuit:2-120,86.5000,120.9040
spoonful_of_circuit:2-121,86.5000,121.9200
spoonful_of_circuit:2-122,86.5000,122.9360
spoonful_of_circuit:2-123,86.5000,123.9520
spoonful_of_circuit:2-124,86.5000,124.9680
spoonful_of_circuit:2-125,86.5000,125.9840
spoonful_of_circuit:2-126,86.5000,127.0000
spoonful_of_circuit:2-127,85.4702,127.0000
spoonful_of_circuit:2-128,84.4405,127.0000
spoonful_of_circuit:2-129,83.4107,127.0000
spoonful_of_circuit:2-130,82.3810,127.0000
spoonful_of_circuit:2-131,81.3512,127.0000
spoonful_of_circuit:2-132,80.3214,127.0000
spoonful_of_circuit:2-133,79.2917,127.0000
spoonful_of_circuit:2-134,78.2619,127.0000
spoonful_of_circuit:2-135,77.2321,127.0000
spoonful_of_circuit:2-136,76.2024,127.0000
spoonful_of_circuit:2-137,75.1726,127.0000
spoonful_of_circuit:2-138,74.1429,127.0000
spoonful_of_circuit:2-139,73.1131,127.0000
spoonful_of_circuit:2-140,72.0833,127.0000
spoonful_of_circuit:2-141,71.0536,127.0000
spoonful_of_circuit:2-142,70.0238,127.0000
spoonful_of_circuit:2-143,68.9940,127.0000
spoonful_of_circuit:2-144,67.9643,127.0000
spoonful_of_circuit:2-145,66.9345,127.0000
spoonful_of_circuit:2-146,65.9048,127.0000
spoonful_of_circuit:2-147,64.8750,127.0000
spoonful_of_circuit:2-148,63.8452,127.0000
spoonful_of_circuit:2-149,62.8155,127.0000
spoonful_of_circuit:2-150,61.7857,127.0000
spoonful_of_circuit:2-151,60.7560,127.0000
spoonful_of_circuit:2-152,59.7262,127.0000
spoonful_of_circuit:2-153,58.6964,127.0000
spoonful_of_circuit:2-154,57.6667,127.0000
spoonful_of_circuit:2-155,56.6369,127.0000
spoonful_of_circuit:2-156,55.6071,127.0000
spoonful_of_circuit:2-157,54.5774,127.0000
spoonful_of_circuit:2-158,53.5476,127.0000
spoonful_of_circuit:2-159,52.5179,127.0000
spoonful_of_circuit:2-160,51.4881,127.0000
spoonful_of_circuit:2-161,50.4583,127.0000
spoonful_of_circuit:2-162,49.4286,127.0000
spoonful_of_circuit:2-163,48.3988,127.0000
spoonful_of_circuit:2-164,47.3690,127.0000
spoonful_of_circuit:2-165,46.3393,127.0000
spoonful_of_circuit:2-166,45.3095,127.0000
spoonful_of_circuit:2-167,44.2798,127.0000
spoonful_of_circuit:2-168,43.2500,127.0000
spoonful_of_circuit:2-169,42.2202,127.0000
spoonful_of_circuit:2-170,41.1905,127.0000
spoonful_of_circuit:2-171,40.1607,127.0000
spoonful_of_circuit:2-172,39.1310,127.0000
spoonful_of_circuit:2-173,38.1012,127.0000
spoonful_of_circuit:2-174,37.0714,127.0000
spoonful_of_circuit:2-175,36.0417,127.0000
spoonful_of_circuit:2-176,35.0119,127.0000
spoonful_of_circuit:2-177,33.9821,127.0000
spoonful_of_circuit:2-178,32.9524,127.0000
spoonful_of_circuit:2-179,31.9226,127.0000
spoonful_of_circuit:2-180,30.8929,127.0000
spoonful_of_circuit:2-181,29.8631,127.0000
spoonful_of_circuit:2-182,28.8333,127.0000
spoonful_of_circuit:2-183,27.8036,127.0000
spoonful_of_circuit:2-184,26.7738,127.0000
spoonful_of_circuit:2-185,25.7440,127.0000
spoonful_of_circuit:2-186,24.7143,127.0000
spoonful_of_circuit:2-187,23.6845,127.0000
spoonful_of_circuit:2-188,22.6548,127.0000
spoonful_of_circuit:2-189,21.6250,127.0000
spoonful_of_circuit:2-190,20.5952,127.0000
spoonful_of_circuit:2-191,19.5655,127.0000
spoonful_of_circuit:2-192,18.5357,127.0000
spoonful_of_circuit:2-193,17.5060,127.0000
spoonful_of_circuit:2-194,16.4762,127.0000
spoonful_of_circuit:2-195,15.4464,127.0000
spoonful_of_circuit:2-196,14.4167,127.0000
spoonful_of_circuit:2-197,13.3869,127.0000
spoonful_of_circuit:2-198,12.3571,127.0000
spoonful_of_circuit:2-199,11.3274,127.0000
spoonful_of_circuit:2-200,10.2976,127.0000
spoonful_of_circuit:2-201,9.2679,127.0000
spoonful_of_circuit:2-202,8.2381,127.0000
spoonful_of_circuit:2-203,7.2083,127.0000
spoonful_of_circuit:2-204,6.1786,127.0000
spoonful_of_circuit:2-205,5.1488,127.0000
spoonful_of_circuit:2-206,4.1190,127.0000
spoonful_of_circuit:2-207,3.0893,127.0000
spoonful_of_circuit:2-208,2.0595,127.0000
spoonful_of_circuit:2-209,1.0298,127.0000
spoonful_of_circuit:2-210,0.0000,127.0000
spoonful_of_circuit:2-211,0.0000,125.9840
spoonful_of_circuit:2-212,0.0000,124.9680
spoonful_of_circuit:2-213,0.0000,123.9520
spoonful_of_circuit:2-214,0.0000,122.9360
spoonful_of_circuit:2-215,0.0000,121.9200
spoonful_of_circuit:2-216,0.0000,120.9040
spoonful_of_circuit:2-217,0.0000,119.8880
spoonful_of_circuit:2-218,0.0000,118.8720
spoonful_of_circuit:2-219,0.0000,117.8560
spoonful_of_circuit:2-220,0.0000,116.8400
spoonful_of_circuit:2-221,0.0000,115.8240
spoonful_of_circuit:2-222,0.0000,114.8080
spoonful_of_circuit:2-223,0.0000,113.7920
spoonful_of_circuit:2-224,0.0000,112.7760
spoonful_of_circuit:2-225,0.0000,111.7600
spoonful_of_circuit:2-226,0.0000,110.7440
spoonful_of_circuit:2-227,0.0000,109.7280
spoonful_of_circuit:2-228,0.0000,108.7120
spoonful_of_circuit:2-229,0.0000,107.6960
spoonful_of_circuit:2-230,0.0000,106.6800
spoonful_of_circuit:2-231,0.0000,105.6640
spoonful_of_circuit:2-232,0.0000,104.6480
spoonful_of_circuit:2-233,0.0000,103.6320
spoonful_of_circuit:2-234,0.0000,102.6160
spoonful_of_circuit:2-235,0.0000,101.6000
spoonful_of_circuit:2-236,0.0000,100.5840
spoonful_of_circuit:2-237,0.0000,99.5680
spoonful_of_circuit:2-238,0.0000,98.5520
spoonful_of_circuit:2-239,0.0000,97.5360
spoonful_of_circuit:2-240,0.0000,96.5200
spoonful_of_circuit:2-241,0.0000,95.5040
spoonful_of_circuit:2-242,0.0000,94.4880
spoonful_of_circuit:2-243,0.0000,93.4720
spoonful_of_circuit:2-244,0.0000,92.4560
spoonful_of_circuit:2-245,0.0000,91.4400
spoonful_of_circuit:2-246,0.0000,90.4240
spoonful_of_circuit:2-247,0.0000,89.4080
spoonful_of_circuit:2-248,0.0000,88.3920
spoonful_of_circuit:2-249,0.0000,87.3760
spoonful_of_circuit:2-250,0.0000,86.3600
spoonful_of_circuit:2-251,0.0000,85.3440
spoonful_of_circuit:2-252,0.0000,84.3280
spoonful_of_circuit:2-253,0.0000,83.3120
spoonful_of_circuit:2-254,0.0000,82.2960
spoonful_of_circuit:2-255,0.0000,81.2800
spoonful_of_circuit:2-256,0.0000,80.2640
spoonful_of_circuit:2-257,0.0000,79.2480
spoonful_of_circuit:2-258,0.0000,78.2320
spoonful_of_circuit:2-259,0.0000,77.2160
spoonful_of_circuit:2-260,0.0000,76.2000
spoonful_of_circuit:2-261,0.0000,75.1840
spoonful_of_circuit:2-262,0.0000,74.1680
spoonful_of_circuit:2-263,0.0000,73.1520
spoonful_of_circuit:2-264,0.0000,72.1360
spoonful_of_circuit:2-265,0.0000,71.1200
spoonful_of_circuit:2-266,0.0000,70.1040
spoonful_of_circuit:2-267,0.0000,69.0880
spoonful_of_circuit:2-268,0.0000,68.0720
spoonful_of_circuit:2-269,0.0000,67.0560
spoonful_of_circuit:2-270,0.0000,66.0400
spoonful_of_circuit:2-271,0.0000,65.0240
spoonful_of_circuit:2-272,0.0000,64.0080
spoonful_of_circuit:2-273,0.0000,62.9920
spoonful_of_circuit:2-274,0.0000,61.9760
spoonful_of_circuit:2-275,0.0000,60.9600
spoonful_of_circuit:2-276,0.0000,59.9440
spoonful_of_circuit:2-277,0.0000,58.9280
spoonful_of_circuit:2-278,0.0000,57.9120
spoonful_of_circuit:2-279,0.0000,56.8960
spoonful_of_circuit:2-280,0.0000,55.8800
spoonful_of_circuit:2-281,0.0000,54.8640
spoonful_of_circuit:2-282,0.0000,53.8480
spoonful_of_circuit:2-283,0.0000,52.8320
spoonful_of_circuit:2-284,0.0000,51.8160
spoonful_of_circuit:2-285,0.0000,50.8000
spoonful_of_circuit:2-286,0.0000,49.7840
spoonful_of_circuit:2-287,0.0000,48.7680
spoonful_of_circuit:2-288,0.0000,47.7520
spoonful_of_circuit:2-289,0.0000,46.7360
spoonful_of_circuit:2-290,0.0000,45.7200
spoonful_of_circuit:2-291,0.0000,44.7040
spoonful_of_circuit:2-292,0.0000,43.6880
spoonful_of_circuit:2-293,0.0000,42.6720
spoonful_of_circuit:2-294,0.0000,41.6560
spoonful_of_circuit:2-295,0.0000,40.6400
spoonful_of_circuit:2-296,0.0000,39.6240
spoonful_of_circuit:2-297,0.0000,38.6080
spoonful_of_circuit:2-298,0.0000,37.5920
spoonful_of_circuit:2-299,0.0000,36.5760
spoonful_of_circuit:2-300,0.0000,35.5600
spoonful_of_circuit:2-301,0.0000,34.5440
spoonful_of_circuit:2-302,0.0000,33.5280
spoonful_of_circuit:2-303,0.0000,32.5120
spoonful_of_circuit:2-304,0.0000,31.4960
spoonful_of_circuit:2-305,0.0000,30.4800
spoonful_of_circuit:2-306,0.0000,29.4640
spoonful_of_circuit:2-307,0.0000,28.4480
spoonful_of_circuit:2-308,0.0000,27.4320
spoonful_of_circuit:2-309,0.0000,26.4160
spoonful_of_circuit:2-310,0.0000,25.4000
spoonful_of_circuit:2-311,0.0000,24.3840
spoonful_of_circuit:2-312,0.0000,23.3680
spoonful_of_circuit:2-313,0.0000,22.3520
spoonful_of_circuit:2-314,0.0000,21.3360
spoonful_of_circuit:2-315,0.0000,20.3200
spoonful_of_circuit:2-316,0.0000,19.3040
spoonful_of_circuit:2-317,0.0000,18.2880
spoonful_of_circuit:2-318,0.0000,17.2720
spoonful_of_circuit:2-319,0.0000,16.2560
